,gene_id,hacat_stim_1,hacat_stim_2,hacat_unstim_1,hacat_unstim_2,myla_1,myla_2,naive_T_1,naive_T_2,GM12878,hacat_stim,hacat_unstim,myla,naive_T,transcript_hacat_stim_1,transcript_hacat_stim_2,transcript_hacat_unstim_1,transcript_hacat_unstim_2,transcript_myla_1,transcript_myla_2,transcript_naive_T_1,transcript_naive_T_2,transcript_GM12878,transcript_hacat_stim,transcript_hacat_unstim,transcript_myla,transcript_naive_T,linked_SNP_hacat_stim_1,linked_SNP_hacat_stim_2,linked_SNP_hacat_unstim_1,linked_SNP_hacat_unstim_2,linked_SNP_myla_1,linked_SNP_myla_2,linked_SNP_naive_T_1,linked_SNP_naive_T_2,linked_SNP_GM12878,linked_SNP_hacat_stim,linked_SNP_hacat_unstim,linked_SNP_myla,linked_SNP_naive_T,gene_name
57,ENSG00000131143,,,,,,,8.87566891551e-11,,0.00203317837905,,,,3.50829569885e-08,,,,,,,"{'ENST00000562336', 'ENST00000564903', 'ENST00000253452', 'ENST00000566405', 'ENST00000568794', 'ENST00000565078', 'ENST00000561569'}",,"{'ENST00000562336', 'ENST00000564903', 'ENST00000253452', 'ENST00000566405', 'ENST00000568794', 'ENST00000565078', 'ENST00000561569'}",,,,"{'ENST00000562336', 'ENST00000564903', 'ENST00000253452', 'ENST00000566405', 'ENST00000568794', 'ENST00000565078', 'ENST00000561569'}",,,,,,,"{'rs12444221_rs11117420', 'rs7205434_rs11117420', 'rs11641155_rs11117420', 'rs9936079_rs11117420', 'rs4843323_rs11117420', 'rs11644034_rs11117420', 'rs13332649_rs11117420', 'rs4843865_rs11117420', 'rs11641153_rs11117420', 'rs4843868_rs11117420', 'rs4843869_rs11117420', 'rs7202472_rs11117420', 'rs8052690_rs11117420', 'rs11117420_rs11117420', 'rs13335265_rs11117420', 'rs11347703_rs11117420', 'rs11117422_rs11117420', 'rs12711490_rs11117420'}",,"{'rs7202472_rs11117420', 'rs731708_rs11117420', 'rs4843869_rs11117420', 'rs4843323_rs11117420'}",,,,"{'rs12444221_rs11117420', 'rs7205434_rs11117420', 'rs11641155_rs11117420', 'rs9936079_rs11117420', 'rs4843323_rs11117420', 'rs11644034_rs11117420', 'rs13332649_rs11117420', 'rs4843865_rs11117420', 'rs11641153_rs11117420', 'rs4843868_rs11117420', 'rs4843869_rs11117420', 'rs7202472_rs11117420', 'rs8052690_rs11117420', 'rs11117420_rs11117420', 'rs13335265_rs11117420', 'rs11347703_rs11117420', 'rs11117422_rs11117420', 'rs12711490_rs11117420'}",COX4I1
58,ENSG00000131148,,,,,,,8.87566891551e-11,,0.00203317837905,,,,3.50829569885e-08,,,,,,,"{'ENST00000253457', 'ENST00000435200'}",,"{'ENST00000253457', 'ENST00000435200'}",,,,"{'ENST00000253457', 'ENST00000435200'}",,,,,,,"{'rs12444221_rs11117420', 'rs7205434_rs11117420', 'rs11641155_rs11117420', 'rs9936079_rs11117420', 'rs4843323_rs11117420', 'rs11644034_rs11117420', 'rs13332649_rs11117420', 'rs4843865_rs11117420', 'rs11641153_rs11117420', 'rs4843868_rs11117420', 'rs4843869_rs11117420', 'rs7202472_rs11117420', 'rs8052690_rs11117420', 'rs11117420_rs11117420', 'rs13335265_rs11117420', 'rs11347703_rs11117420', 'rs11117422_rs11117420', 'rs12711490_rs11117420'}",,"{'rs7202472_rs11117420', 'rs731708_rs11117420', 'rs4843869_rs11117420', 'rs4843323_rs11117420'}",,,,"{'rs12444221_rs11117420', 'rs7205434_rs11117420', 'rs11641155_rs11117420', 'rs9936079_rs11117420', 'rs4843323_rs11117420', 'rs11644034_rs11117420', 'rs13332649_rs11117420', 'rs4843865_rs11117420', 'rs11641153_rs11117420', 'rs4843868_rs11117420', 'rs4843869_rs11117420', 'rs7202472_rs11117420', 'rs8052690_rs11117420', 'rs11117420_rs11117420', 'rs13335265_rs11117420', 'rs11347703_rs11117420', 'rs11117422_rs11117420', 'rs12711490_rs11117420'}",EMC8
59,ENSG00000131748,3.2872768656900003e-06,8.784156671389999e-18,,6.2960394678e-07,9.834747958989999e-06,1.05857756108e-09,2.02713859976e-37,5.264582750290001e-16,6.9604594523399976e-34,9.06091512943e-23,4.85901919106e-08,1.60897195162e-08,2.30584248233e-37,"{'ENST00000580611', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000583718', 'ENST00000579479', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000580331', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000443521', 'ENST00000583718', 'ENST00000579479', 'ENST00000583419', 'ENST00000577248'}",,"{'ENST00000580611', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000583718', 'ENST00000579479', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000580331', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000443521', 'ENST00000583718', 'ENST00000579479', 'ENST00000583419', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000583718', 'ENST00000579479', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000580331', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000443521', 'ENST00000583718', 'ENST00000579479', 'ENST00000583419', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000583718', 'ENST00000579479', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000583718', 'ENST00000579479', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000580331', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000443521', 'ENST00000583718', 'ENST00000579479', 'ENST00000583419', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000583718', 'ENST00000579479', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000580331', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000443521', 'ENST00000583718', 'ENST00000579479', 'ENST00000583419', 'ENST00000577248'}","{'ENST00000580611', 'ENST00000580331', 'ENST00000581894', 'ENST00000544210', 'ENST00000336308', 'ENST00000394250', 'ENST00000443521', 'ENST00000583718', 'ENST00000579479', 'ENST00000583419', 'ENST00000577248'}","{'rs9747973_rs883770', 'rs2941522_rs883770'}","{'rs9747973_rs883770', 'rs2941522_rs883770'}",,"{'rs9747973_rs883770', 'rs2941522_rs883770'}","{'rs4795401_rs883770', 'rs9303280_rs883770', 'rs1031458_rs883770', 'rs7219923_rs883770', 'rs8074437_rs883770', 'rs1031460_rs883770', 'rs7216558_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs1011082_rs883770', 'rs11557466_rs883770', 'rs921649_rs883770', 'rs201389301_rs883770', 'rs4065275_rs883770', 'rs1008723_rs883770', 'rs7221605_rs883770', 'rs7224129_rs883770', 'rs8065777_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs56380902_rs883770', 'rs9747973_rs883770', 'rs58989791_rs883770', 'rs150597688_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs869402_rs883770', 'rs4795400_rs883770', 'rs921650_rs883770', 'rs6503524_rs883770', 'rs143385463_rs883770', 'rs7216389_rs883770', 'rs35564481_rs883770', 'rs9303281_rs883770'}","{'rs11658278_rs883770', 'rs12936231_rs883770', 'rs11557467_rs883770', 'rs11650661_rs883770', 'rs11870965_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs12709365_rs883770', 'rs11655292_rs883770', 'rs11557466_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs13380815_rs883770', 'rs9747973_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs9903250_rs883770', 'rs9905959_rs883770', 'rs35564481_rs883770'}","{'rs4065275_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs11078925_rs883770', 'rs4795397_rs883770', 'rs11655198_rs883770', 'rs2941522_rs883770', 'rs12603332_rs883770', 'rs9747973_rs883770', 'rs35564481_rs883770', 'rs11557466_rs883770'}","{'rs9303280_rs883770', 'rs1031458_rs883770', 'rs7219923_rs883770', 'rs8074437_rs883770', 'rs1031460_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs11557466_rs883770', 'rs201389301_rs883770', 'rs4065275_rs883770', 'rs7224129_rs883770', 'rs8065777_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs12603332_rs883770', 'rs9747973_rs883770', 'rs58989791_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs143385463_rs883770', 'rs35564481_rs883770', 'rs9303281_rs883770'}","{'rs4065275_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs11078925_rs883770', 'rs4795397_rs883770', 'rs11655198_rs883770', 'rs2941522_rs883770', 'rs12603332_rs883770', 'rs9747973_rs883770', 'rs35564481_rs883770', 'rs11557466_rs883770'}","{'rs4795401_rs883770', 'rs9303280_rs883770', 'rs2313430_rs883770', 'rs1031458_rs883770', 'rs7219923_rs883770', 'rs8074437_rs883770', 'rs1031460_rs883770', 'rs7216558_rs883770', 'rs1011082_rs883770', 'rs921649_rs883770', 'rs201389301_rs883770', 'rs4065275_rs883770', 'rs1008723_rs883770', 'rs7221605_rs883770', 'rs7224129_rs883770', 'rs8065777_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs12603332_rs883770', 'rs56380902_rs883770', 'rs9747973_rs883770', 'rs58989791_rs883770', 'rs150597688_rs883770', 'rs907091_rs883770', 'rs869402_rs883770', 'rs4795400_rs883770', 'rs921650_rs883770', 'rs6503524_rs883770', 'rs143385463_rs883770', 'rs7216389_rs883770', 'rs9303281_rs883770'}","{'rs72538185_rs883770', 'rs2941522_rs883770'}","{'rs11658278_rs883770', 'rs4795401_rs883770', 'rs9303280_rs883770', 'rs2313430_rs883770', 'rs1031458_rs883770', 'rs7219923_rs883770', 'rs8074437_rs883770', 'rs1031460_rs883770', 'rs7216558_rs883770', 'rs12936231_rs883770', 'rs11557467_rs883770', 'rs11650661_rs883770', 'rs11870965_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs12709365_rs883770', 'rs1011082_rs883770', 'rs11655292_rs883770', 'rs11557466_rs883770', 'rs921649_rs883770', 'rs201389301_rs883770', 'rs4065275_rs883770', 'rs3816470_rs883770', 'rs1008723_rs883770', 'rs7221605_rs883770', 'rs7224129_rs883770', 'rs8065777_rs883770', 'rs9303277_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs2952140_rs883770', 'rs13380815_rs883770', 'rs56380902_rs883770', 'rs9747973_rs883770', 'rs58989791_rs883770', 'rs150597688_rs883770', 'rs907091_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs9903250_rs883770', 'rs9905959_rs883770', 'rs4795400_rs883770', 'rs869402_rs883770', 'rs921650_rs883770', 'rs12944882_rs883770', 'rs6503524_rs883770', 'rs72538185_rs883770', 'rs143385463_rs883770', 'rs71152606_rs883770', 'rs7216389_rs883770', 'rs35564481_rs883770', 'rs9303281_rs883770'}","{'rs9303280_rs883770', 'rs1031458_rs883770', 'rs7219923_rs883770', 'rs8074437_rs883770', 'rs1031460_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs11557466_rs883770', 'rs201389301_rs883770', 'rs4065275_rs883770', 'rs7224129_rs883770', 'rs8065777_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs12603332_rs883770', 'rs9747973_rs883770', 'rs58989791_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs143385463_rs883770', 'rs35564481_rs883770', 'rs9303281_rs883770'}",STARD3
60,ENSG00000131759,,,,,,,,,6.836810923220001e-11,,,,,,,,,,,,,"{'ENST00000425707', 'ENST00000394089'}",,,,,,,,,,,,,"{'rs11658278_rs883770', 'rs12936231_rs883770', 'rs11557467_rs883770', 'rs11650661_rs883770', 'rs11870965_rs883770', 'rs11078925_rs883770', 'rs11655198_rs883770', 'rs12709365_rs883770', 'rs11655292_rs883770', 'rs11557466_rs883770', 'rs4795397_rs883770', 'rs2941522_rs883770', 'rs13380815_rs883770', 'rs34120102_rs883770', 'rs1453559_rs883770', 'rs9903250_rs883770', 'rs9905959_rs883770', 'rs72538185_rs883770', 'rs35564481_rs883770'}",,,,,RARA
61,ENSG00000132471,,,,,,,0.00809382479231,,,,,,0.00109006675576,,,,,,,"{'ENST00000626827', 'ENST00000593002', 'ENST00000433525', 'ENST00000585462', 'ENST00000254806', 'ENST00000589642', 'ENST00000590221', 'ENST00000587374', 'ENST00000591399'}",,,,,,"{'ENST00000626827', 'ENST00000593002', 'ENST00000433525', 'ENST00000585462', 'ENST00000254806', 'ENST00000589642', 'ENST00000590221', 'ENST00000587374', 'ENST00000591399'}",,,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",WBP2
62,ENSG00000132475,,,,,,,0.000171113558643,4.21861733454e-06,,,,,1.23729073713e-08,,,,,,,{'ENST00000586607'},{'ENST00000586607'},,,,,{'ENST00000586607'},,,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}","{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",H3F3B
63,ENSG00000132478,,,,,,,0.000171113558643,4.21861733454e-06,,,,,1.23729073713e-08,,,,,,,{'ENST00000589666'},{'ENST00000589666'},,,,,{'ENST00000589666'},,,,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}","{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",,,,,"{'rs8067326_rs1005714', 'rs62085969_rs1005714', 'rs36039201_rs1005714', 'rs55815500_rs1005714', 'rs8075276_rs1005714', 'rs4788878_rs1005714', 'rs6501772_rs1005714', 'rs113459043_rs1005714', 'rs11444502_rs1005714', 'rs10539706_rs1005714', 'rs2279161_rs1005714'}",UNK
64,ENSG00000132912,,,,,,,1.0503013464200002e-06,,,,,,8.28740802095e-08,,,,,,,"{'ENST00000424236', 'ENST00000627368', 'ENST00000447998', 'ENST00000521533', 'ENST00000446090', 'ENST00000518015'}",,,,,,"{'ENST00000424236', 'ENST00000627368', 'ENST00000447998', 'ENST00000521533', 'ENST00000446090', 'ENST00000518015'}",,,,,,,"{'rs6880110_rs3792783', 'rs13160369_rs3792783', 'rs1862364_rs3792783', 'rs6861227_rs3792783', 'rs3792783_rs3792783', 'rs13180950_rs3792783'}",,,,,,"{'rs6880110_rs3792783', 'rs13160369_rs3792783', 'rs1862364_rs3792783', 'rs6861227_rs3792783', 'rs3792783_rs3792783', 'rs13180950_rs3792783'}",DCTN4
65,ENSG00000135245,,,,,0.0031359196230300005,,,,,,,7.549360300539998e-07,,,,,,"{'ENST00000257696', 'ENST00000435296'}",,,,,,,"{'ENST00000257696', 'ENST00000435296'}",,,,,,"{'rs117944677_rs36073657', 'rs117473643_rs36073657', 'rs13246321_rs36073657', 'rs34748780_rs36073657', 'rs13239597_rs36073657'}",,,,,,,"{'rs117944677_rs36073657', 'rs117473643_rs36073657', 'rs13246321_rs36073657', 'rs34748780_rs36073657', 'rs13239597_rs36073657'}",,HILPDA
66,ENSG00000135253,,0.008900264160549998,,,,,,,,0.0006873414719219999,,,,,"{'ENST00000613019', 'ENST00000610776', 'ENST00000620378'}",,,,,,,,"{'ENST00000613019', 'ENST00000610776', 'ENST00000620378'}",,,,,"{'rs117944677_rs36073657', 'rs13239597_rs36073657', 'rs117473643_rs36073657', 'rs17424602_rs36073657'}",,,,,,,,"{'rs117944677_rs36073657', 'rs13239597_rs36073657', 'rs117473643_rs36073657', 'rs17424602_rs36073657'}",,,,KCP
67,ENSG00000136068,,,,,2.70808237892e-22,,,,,,,,,,,,,"{'ENST00000358537', 'ENST00000295956', 'ENST00000490882', 'ENST00000429972'}",,,,,,,,,,,,,"{'rs9855529_rs7355798', 'rs9817209_rs7355798'}",,,,,,,,,FLNB
68,ENSG00000136573,,,,,,,,,1.0,,,,,,,,,,,,,"{'ENST00000645242', 'ENST00000259089', 'ENST00000529894'}",,,,,,,,,,,,,"{'rs922483_rs2736340', 'rs4840568_rs2736340', 'rs2736340_rs2736340', 'rs2618473_rs2736340', 'rs2618476_rs2736340', 'rs1382568_rs2736340'}",,,,,BLK
69,ENSG00000138378,,,,,,,1.2880105124999991e-87,1.5833015204699991e-53,5.11051412682e-19,,,,4.734230616069996e-112,,,,,,,"{'ENST00000413064', 'ENST00000450994', 'ENST00000358470', 'ENST00000432798', 'ENST00000409995', 'ENST00000392320'}","{'ENST00000413064', 'ENST00000450994', 'ENST00000358470', 'ENST00000432798', 'ENST00000409995', 'ENST00000392320'}","{'ENST00000413064', 'ENST00000450994', 'ENST00000358470', 'ENST00000432798', 'ENST00000409995', 'ENST00000392320'}",,,,"{'ENST00000413064', 'ENST00000450994', 'ENST00000358470', 'ENST00000432798', 'ENST00000409995', 'ENST00000392320'}",,,,,,,"{'rs7582694_rs4853458', 'rs10174238_rs4853458', 'rs10181656_rs4853458', 'rs12465689_rs3821236', 'rs35593987_rs3821236', 'rs16833214_rs3821236', 'rs11893432_rs3821236', 'rs3821236_rs3821236', 'rs3024859_rs3821236', 'rs3024886_rs3821236'}","{'rs4853514_rs16832798', 'rs1860849_rs16832798', 'rs33999198_rs16832798', 'rs11893432_rs3821236', 'rs13426947_rs3821236', 'rs12467273_rs16832798', 'rs12612666_rs16832798', 'rs4853724_rs16832798', 'rs3024859_rs3821236'}","{'rs7582694_rs4853458', 'rs10174238_rs4853458', 'rs35593987_rs3821236', 'rs11889341_rs4853458', 'rs16833214_rs3821236', 'rs11893432_rs3821236', 'rs10168266_rs3821236', 'rs10181656_rs4853458', 'rs12465689_rs3821236'}",,,,"{'rs4853514_rs16832798', 'rs12465689_rs3821236', 'rs35593987_rs3821236', 'rs11889341_rs4853458', 'rs16833214_rs3821236', 'rs11893432_rs3821236', 'rs10168266_rs3821236', 'rs33999198_rs16832798', 'rs1860849_rs16832798', 'rs13426947_rs3821236', 'rs12467273_rs16832798', 'rs3821236_rs3821236', 'rs12612666_rs16832798', 'rs4853724_rs16832798', 'rs3024859_rs3821236', 'rs3024886_rs3821236'}",STAT4
70,ENSG00000138386,1.0,1.0,1.0,1.0,,,1.0,1.0,3.8048298296599996e-37,1.0,1.0,,1.0,"{'ENST00000423076', 'ENST00000423376'}","{'ENST00000423076', 'ENST00000448811', 'ENST00000423376'}",{'ENST00000448811'},"{'ENST00000423076', 'ENST00000448811', 'ENST00000423376'}",,,{'ENST00000448811'},"{'ENST00000423076', 'ENST00000448811', 'ENST00000423376'}","{'ENST00000409581', 'ENST00000409641', 'ENST00000434473', 'ENST00000423376', 'ENST00000426601', 'ENST00000448811', 'ENST00000337386', 'ENST00000423076', 'ENST00000416973'}","{'ENST00000423076', 'ENST00000448811', 'ENST00000423376'}","{'ENST00000423076', 'ENST00000448811', 'ENST00000423376'}",,{'ENST00000448811'},{'rs33999198_rs16832798'},"{'rs1860849_rs16832798', 'rs33999198_rs16832798', 'rs4853724_rs16832798', 'rs12467273_rs16832798'}",{'rs4853724_rs16832798'},"{'rs1860849_rs16832798', 'rs33999198_rs16832798', 'rs4853724_rs16832798', 'rs12467273_rs16832798'}",,,{'rs4853724_rs16832798'},"{'rs12467273_rs16832798', 'rs4853724_rs16832798'}","{'rs13382951_rs16832798', 'rs12612719_rs16832798', 'rs2286896_rs16832798', 'rs3771317_rs16832798', 'rs1860849_rs16832798', 'rs33999198_rs16832798', 'rs12467273_rs16832798', 'rs58387127_rs16832798', 'rs2286895_rs16832798', 'rs12622264_rs16832798', 'rs60518431_rs16832798', 'rs10931468_rs16832798'}","{'rs1860849_rs16832798', 'rs33999198_rs16832798', 'rs4853724_rs16832798', 'rs12467273_rs16832798'}","{'rs1860849_rs16832798', 'rs33999198_rs16832798', 'rs4853724_rs16832798', 'rs12467273_rs16832798'}",,{'rs4853724_rs16832798'},NAB1
71,ENSG00000138495,,5.4605094916400004e-12,,4.5206955433900005e-11,0.0007012383741819999,3.61249152873e-08,2.27384473033e-16,2.6569749673400005e-16,3.00555378342e-22,1.7672239169400006e-11,3.0562574735799998e-12,4.3925355424499997e-10,1.1581918616e-27,,"{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}",,"{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}","{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}","{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}","{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}","{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}","{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}","{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}","{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}","{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}","{'ENST00000484810', 'ENST00000261070', 'ENST00000497116'}",,"{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs7650774_rs9884090', 'rs2293370_rs9884090'}",,"{'rs71767581_rs9884090', 'rs12636784_rs9884090'}",{'rs71767581_rs9884090'},"{'rs71767581_rs9884090', 'rs12636784_rs9884090'}","{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs2293370_rs9884090'}","{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs2293370_rs9884090'}","{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs9834901_rs9884090', 'rs2293370_rs9884090', 'rs9884090_rs9884090'}","{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs7650774_rs9884090', 'rs2293370_rs9884090'}","{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs2293370_rs9884090'}","{'rs71767581_rs9884090', 'rs7650774_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090'}","{'rs1131265_rs9884090', 'rs12695386_rs9884090', 'rs12636784_rs9884090', 'rs71767581_rs9884090', 'rs2293370_rs9884090'}",COX17
72,ENSG00000138814,,,,,,,,,,,,,0.006062179133100001,,,,,,,,,,,,,"{'ENST00000507176', 'ENST00000394854', 'ENST00000525819', 'ENST00000512215', 'ENST00000323055', 'ENST00000394853', 'ENST00000529324'}",,,,,,,,,,,,,"{'rs2272676_rs230534', 'rs72696114_rs230534'}",PPP3CA
73,ENSG00000138821,,,,,,,0.00124759745633,5.07501895156e-05,,,,,2.40428913412e-08,,,,,,,"{'ENST00000394833', 'ENST00000356736', 'ENST00000424970'}","{'ENST00000394833', 'ENST00000356736', 'ENST00000424970'}",,,,,"{'ENST00000394833', 'ENST00000356736', 'ENST00000424970'}",,,,,,,"{'rs230509_rs230534', 'rs230507_rs230534', 'rs230511_rs230534', 'rs230516_rs230534', 'rs72696114_rs230534', 'rs230514_rs230534', 'rs230508_rs230534', 'rs230519_rs230534', 'rs230518_rs230534', 'rs2272676_rs230534', 'rs230515_rs230534'}","{'rs2272676_rs230534', 'rs72696114_rs230534', 'rs59123962_rs230534'}",,,,,"{'rs59123962_rs230534', 'rs7667496_rs230534', 'rs11097789_rs230534', 'rs4648045_rs230534', 'rs1801_rs230534', 'rs230542_rs230534', 'rs3774959_rs230534', 'rs72696114_rs230534', 'rs1598859_rs230534', 'rs11723120_rs230534', 'rs230540_rs230534', 'rs7692606_rs230534', 'rs17032850_rs230534', 'rs2272676_rs230534', 'rs1598858_rs230534', 'rs3774957_rs230534'}",SLC39A8
